label,tweet
1,T  bitch built like squid ward after he ate all the Krabby Patties    DONT RETIRE &#128553; I love you. h&#8230;
1,T  bitch change draws http://t.co/k4frL2Vw7e
1,T  if I got hoes.. @ one of my hoes.. if not shutup &amp; never say it again
1,T  How you pressed over some pussy you never had &#128064;? &#128514;&#128514;&#128514;
1,T  Damn.. it's hotter than a bitch
1,T  I wish I would chase a hoe .
1,T  I ain't entertaining nomore dumb bitches
1,T  &#8220; You think she classy niggah but she really ratchet&#8221;
1,T  I kinda miss tremper I use to be threw dat bitch lol Never in class lmao
1,T  Told my home girl bitch you bet not change on mee
1,"RnadJorell: &#8220; ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back! - http://t.co/XfBbm7cJTY&#8221;aha bitch"
1,T  &#8220;  Knocked that bitch soul out her body lol&#8221; aha bruh cocked back an fired on that bitch
1,T  &#128514;&#128514;&#128514;&#128514;&#128514;This bitch came to the club with a broken neck? Bitch you serious? https://t.co/D4bpFhPj6x
1,Tyrese a baby back bitch! Hope they kill him before Black History Month. #AMCWalkingDead
1,Do I support killing terrorists..... yes. Will I still mock hypocrites..... HELL YES!
1,T   gunna have me screaming at bitches and shit..lol
1, that bitch was looking for anything to go up her ass!..haha
2,"T  Protest climate change, leaves trash behind. #VotingMatters"
1,T    aye stfu you dyke lookin bitch I'm pretty sure you have a bigger dick than your boyfriend
1,Rock76_:  we just trying flip an ounce to a P in dis bitch!!! im still out school bro next week im out dere doe
1,T  just show im not playing in this bitch one false move ima spraying in this bitch 
2,"T  Go fight against the IDF if you progressive trash hate them so much, you don't have the guts to do it. 
#IStandWithIsr&#8230;"
1,"T  Obama is Allowing millions of illegal aliens, drug cartels, and terrorists to enter our open borders...Liberal retards&#8230;"
0,"RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;"
1,T  This bitch quit after an hour of working here wtf &#128514;
1,T  &#8220; I'm in this bitch &#128563;&#128563;&#128563;&#128563; like a mf &#128514;&#128514;&#128514;&#128514;&#9996;&#65039;&#127811;&#128080;&#128168;&#8221;
1,"onONealDC: Lmaooooooo   ""Ayo take this pic for me fam""

""You think the bitches gon fuck with this pic?"" http://t.co/k&#8230;"
1," a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &#8230;"
1,T  When I feel like he entertaining these hoes I just fall back even harder than before &#128175;
0,T  Ur fucking white trash
2," Mertesacker saying ""give him the ghetto fist"" is still goat"
2,Royals: #Royals win!! KC with a 2-0 blanking of the Yankees to take the series in the Bronx! #BeRoyalKC
1,T  Drunk inlove with my gun bae bitch Beyonc&#233; &#128520;&#128527;
2," Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 &#8230;"
2,"T  You can mock Michelle Obama's #TurnipForWhat video, but the turnip is now third in line of succession for president. https&#8230;"
1,T  We out dis bitch &#128588; http://t.co/Vb8C2Pjnvi
2,T   condom were invent for that sole purpose
1," some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think"
1,"T  Behind every REAL bitch, there's a bitch ass nigga that did her wrong but made her strong."
1,T  Niggas and bitches gotta quit wit da money pics... If I can count it accurately it ain't enough &#128514;&#128514;&#128514;
1,"ushAmeezy: I find it hilarious how Austin says ""swag witch"" instead of ""swag bitch"" lmfao"
2,T  Thanks to Mr Wilson for passing along this tremendous responsibility. My sole focus is to empower our leadership to bui ...
2," GOP nominee for #MAgov Charlie Baker's ""fisherman story"" falls apart. He deserves an Oscar for his play crying. http://&#8230;"
1,"T  no bitch, I just don't like you &#128129;"
1,&#8220; I say if a girl got 7 bodies or more and she 20 or younger she a hoe&#8221; ON GANG !
1,T   it's a metaphor you dumb fucking nigger  &#128514;&#128514;&#128525;&#128525;&#128069;&#128069;
1,T   oh....I know dude. I just went OFF ON HIS ASS I'm done with that faggot
0,T  Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude   
1,T  A day later and y'all still gassing Rihanna trash ass nudes.
2,"T  Plenty of Kobe vs. Dwight trash talk after the game, too. http://t.co/YCwfrv7syX http://t.co/TRHYFjoIwc"
2,"T  Reds fan snags foul ball, gets shoved by player, flips bird, becomes True American Hero: http://t.co/yDu4PR531R http://t.co/&#8230;"
2,T  Getting ready for the annual heart and sole luncheon  #cle with  http://t.co/UJ721FmsXB
1,  hahah that niggah got hella checked ! Do your thang Uce. #PowerCouple
1,T  &#8220; Damn so many fake niggas &amp; bitches&#8221;
1, Im scared of her...her pussy too good!! Lol
1,"T  Bitch hmu say she need sex right now, bitch nigga hmu saying he upset right now"
1," Lame dude anyway "" bitch, bye &#128514;   Dawg look at this shit http://t.co/Fu4DbQeotn"""
1,T    Let a nigga try me try me I'm a fuck all the hoes in his family
1,  Leave the bitching to the bitches !
1,"T  3 point on a bitch like Dirk Nowitzki, up in da club like Dirk Nowitzki."
1,T  I aint nun to cut that bitch off
1,T  Too many bitches not enough queens
1,T  Can someone show hailie this tweet? &#128514;&#128514; bitch blocked me &#128548;&#128514;&#128514;&#128514; https://t.co/VlpR7tMcAs
2," ""Seton Catholic where their own students talk trash about how low of a division there football team is in."""
2,T  Who needs Twinkies? When you got Gansitos?
2,"T  Rick Scott takes 49% of vote, Charlie Crist takes 46%. Scott wins second term: http://t.co/MmkyGCYVG1 #sayfie #FlaPol http:/&#8230;"
1,T  People need to stop being bitch made.
2,"T  The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&#8230;"
1,T  A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&#8230;
0,T    all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha
1," ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http://t.co/v2L7GMVA8T"
0,"T  3 MOST COMMON WHITE PEOPLE ACTIVITIES:

1. Wearing Tapout

2. Shooting up schools

3. Calling you a nigger on Xbox"
1," My daddy told me not to date a man with soft hands lol... Either he doesn't do hard labor or he's a ""faggot""."
1,T    since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b
2,T    the real reason y she gave up rapping was because of ME.. i called her trash to her face n asked for&#8230;
1,T  One who can't keep his bitch   What kind of man can't parallel park?
1,"I never understood that &#128530;if u want a strap on, just fck a nigga ! &#128514;&#128514;&#128514; wtf bitch"
1,T  I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.
2,T  I am a zebra amongst the sheep.
1,T  She right   You spam   If you eating the pussy you might as well eat the ASS. http:&#8230;
1,"ah: ""I let ma chain hang low...""
""Two chains...""
""Gold all in ma chain...""
""I keep a chain ana hoe...""
""Niggas staring at ma chai&#8230;"
0,T  Proof that thots are retarded. http://t.co/rHJSlL9i9f
0,"It's because you can't bend me, you can't buy me and you can't make me into your nigger! #Farrakhan #TheTime"
1," A trash-talking athlete vs. a violent congressman: Who's the real ""thug,"" here? http://t.co/dFNdCqWDAX via "
1,T  nice body parts on ugly bitches is the worst.
0,T      I don't care tho cracker
1, we find turtle; we find the hoes!
1,T  Any girl that talk about sex on social media is a hoe
1,T  Phil Simms is a pussy 
1,T  Screw these hoes http://t.co/HBbEX5cIEB
1,T  Silencer up on that .30 that bitch don't make a sound
1,"ntosVictorero:   Lib Hypocrisy alert&#128680; bans ""bossy"" but ""bitch"" is okay!    #tcot http://t.c&#8230;"
2,T  Today  did my hair and makeup.. He always tries to make me look like a monkey. http://t.co/tym2JD7h3Z
1,T  Freeze bitch i'm gonna steal your heart http://t.co/N0QkB1QO7h
1,T  A sideline bitch will tell you everything you need to hear if you just listen. She ultimately wants your man she dgaf a&#8230;
1,"T  I had these cute little pet names for my ex, like ass monkey, douchetard &amp; butterball. I just dont know where that re ..."
1,"T  Back in elementary school, when you were line leader, everybody else was your bitch."
1,T  Somewhere in the world some bitch is ordering roses for herself so she doesn't look like the lonely bitch at the office
2,"T  Twitter has a bird as its logo, that's why when you join you're an egg. And your home button is a birdhouse. Why am I jus&#8230;"
1,T  &#8220; The nigga who got slept is a faggot if he sues just run one again and watch ya back&#8221;LOL JUST LIKE THE PE&#8230;
1,ashaNexx: I found a mega-carrot at the store today! 50 retweets and I'll shove it up my pussy (; +pics!!! http://t.co/LyMLqUClwJ
1,T  This assholes mother should have shoved a coat hanger up her pussy &amp; gouged him to death when he was a harmless fetus http:&#8230;
1,"&#8220; &#8220; My sister shittin on you hos once again "" wodeh bout dat action http://t.co/mDfLBr&#8230;"
1,T  she's a model on #Instagram but she's just a hoe from my town.
1,"T  You're not right for this job. 

What why?

Well your r&#233;sum&#233; is just 'don't be a bitch dude' written on a napkin

Don't b&#8230;"
1,T  Go dumb bitch do your dumb dance
1,T  Bruh some of yall bitches lucky and do not realize it TISK TISK
2,"T  Idk if  is really a man, but she surely is a trash rapper."
1," this nigga Kanye looking at his ice cream like ""hoe ass ice cream you aint as cold as Kanye"" http://t.co/Z3P8sXQtT3"
1,"T  Get to bed, bitches, and only dream happy dreams."
1,T  Dumb hoes out here moving at a snails pace in life...im coo
1,I love my big booty bitches!
1,Why y'all's ain't do nun when the fat bitch jumped on me! Yall a trip&#8252;&#65039;
1,T  Pics or it didn't happen. Or you're the side bitch.
1,"T  'You'd rather live with trash,, than make it work with a good woman' #DiaryOfAMadBlackWoman"
2,T  remember when you got your crush's aim screenname and you felt all fuzzy inside and stared at your screen and figured out what &#8230;
1,T  Saw a man in a yellow trench coat &amp; matching fedora with an iWatch. What a Dick.
1,T  Y'all bitches is fake as shit.
1,T  My Wifi stronger then half y'all hoes relationships lol
1," ""Here she go being a hoe again""-dog http://t.co/vnZ5v4VFSm"
2,&#8220;  yeah hoe!&#8221; But the babies are innocent lol so Gabriella still got her sister a birthd&#8230;
0,T  This nigger tattoo show is horrible
1,T  Having one is stressful...   Having a lot of bitches seem stressful
2,"T  I don't care how pretty you are, if your personality is trash men are going to treat you accordingly.. That's not tru&#8230;"
1,T  hard 2 keep the hoes off me http://t.co/LemzSFqvEl
2,T  Uncle leo find iWatch in trash can http://t.co/T7GCSMCYLB
1," When a bitch says ""hi"" to bae http://t.co/DF4vFUsQzJ"
1,T   wya bitch
2,T  This whole week was trash
1,T  Fuck wit us and then we tweakin hoe
1,I cannot fuck with a broke bitch! &#128175;
1,T  If you're a bad bitch why're you wearing sneakers?
1,"T  Man, now these hoes know &#128514;&#128176;&#128182;&#128184; #TheJigIsUp http://t.co/8W9Ag3bx1a"
1,"T  These hoes ain't loyal mane, they rotate"
2,T  This whole week was trash
1,T  Hoes ain't shit   How superficial bitches are http://t.co/KIN2P59NjE
1,T  If a bitch tries to get crazy tomorrow http://t.co/bY1j7hmQ3Z
2,"T  And thus endeth our warm, fuzzy holiday lesson: Never take those you love for granted, for they can be gone in a flash."
1,"T  When you have a good girl, say no to hoes"
1,"T  If your girlfriend doesn't like that bitch, then don't talk to that bitch."
1,T  when you see a hoe talking to bae but she not even on your level http://t.co/DphkPab4c7
1,T  Don't give a man the pussy until he gives you a relationship. #Truth
1,T  Eating your womans pussy is good for the soul.
1,"I want to lick one lucky, HEALTHY, &amp; CLEAN woman's pussy tonight to totally change her life &amp; views about men forever!"
1,T  Jesus turns water into wine; Instagram turns busted bitches into dimes.
1,T  SEX FACT: A lot of women say getting their ass eaten feels better than getting their pussy eaten.
1,T  bitches are so shady... oh my god &#128514;&#128514; http://t.co/dJ3SrlwbTK
1,"T  if we're dating, don't be a sensitive bitch when i insult you.. i expect to be insulted back."
1,T  if you pass up the chance with a hot faithful girl cause the single life with hoes is on your mind you are just plain dumb m&#8230;
1,T  this bitch was so ungrateful &#128553;&#128148; http://t.co/exbLrnsyZv
1,T  when u go through bae's phone &amp; there's no hoes on there http://t.co/CYEJV5l608
2, Oh it's Saturday funny time! You better redneck necognize! http://t.co/qc4mgs3ejp
0,"T  Man, most of you coons couldn't jus up in quit yo job, if you found out ya boss racist, so shut tha fucc up. Niggas love &#8230;"
1,"T  If I hit ya nigga , bitch I'm sorry &#128520;&#128526;"
1,"T  Running a train is fucking a bitch, you finish. Then somebody else come in and fuck the bitch. That's a gangbang speak of&#8230;"
1,"T  Same hoes running back tellin you shit about me be the same hoes trynna fuck you, same niggas tellin u shit be the mayne&#8230;"
1,"T  I know you have me blocked, but next week bitch "
2,"T  When the rose-colored glasses come off and you still want to be there, true love happens."
1,"T  Some bitches only cute when they mouth closed, that smile is what fuck yall up bye teeth &#128514;&#128514;&#128514;&#128074;"
2,"T  Friends of   has let me know that Phil is very ill. His infection has gone septic, and he is fightin&#8230;"
1,T  - LOOOOOOL&#128557; 2nd best tweaking hoe vine&#128557; https://t.co/m6Anq9CQS9
2,T  Larry Elder is an Uncle Tom. I cannot believe how he is degrading a child.
2,T  J Cole ain't trash... Period.
1,T  These hoes... Smh http://t.co/PRr9JkrBSp
1,T  Never trust a bitch that try to be a side bitch
1,T  They say crazy girls got the best pussy&#128530;
2," In the ""Nothing Lasts Forever"" category, I can barely recognize any Yankees tonight."
